MAG_ID	fastANI95_representative	GTDB_representative_classification	GTDB_display_taxon	completeness	contamination	bacdiveAI_Aerobic	bacdiveAI_Anaerobic	oxygen_use_class	mean_exposed_abundance_percent	mean_reference_abundance_percent	exposed_prevalence_n	exposed_prevalence_percent	reference_prevalence_n	reference_prevalence_percent	log2_mean_abundance_ratio_pseudocount_1e-5	descriptive_response_score	detected_only_in_exposed_samples_in_this_cohort	ANCOMBC2_exposure_p	ANCOMBC2_exposure_q	ANCOMBC2_exposure_effect	ALDEx2_exposure_p	ALDEx2_exposure_q	ALDEx2_exposure_effect
B05_bin.38	G08_bin.17	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp900317525	Hominicoprocola sp900317525	95.08	9.31	FALSE	TRUE	Predicted anaerobe	0.025398239882978724	0.022326737333333332	32	68.08510638297872	11	61.111111111111114	0.18587796769993845	0.1265552120510219	FALSE	0.679957130917641	0.955545653121084	-0.137706337795089	0.692019696623566	1.0	0.0301476171357919
B05_bin.39	A09_bin.21	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925	CAG-170 sp900545925	87.95	3.46	FALSE	TRUE	Predicted anaerobe	0.02864178393617021	0.020108439055555555	28	59.57446808510638	9	50.0	0.5101065937822027	0.30389328991280157	FALSE	0.301693369061014	0.816149170582814	-0.370021324044715	0.573229889213684	1.0	-0.0740205974482536
B05_bin.40	D08_bin.97	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	Parabacteroides merdae	91.35	1.09	FALSE	TRUE	Predicted anaerobe	0.028230415319148938	0.029480254	30	63.829787234042556	12	66.66666666666667	-0.06247694257179783	-0.03987889951391351	FALSE	0.712778160372765	0.965572986119905	-0.123923224548673	0.597553660126431	1.0	0.0352057512618613
B05_bin.45	B05_bin.45	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma sp900548145	Limiplasma sp900548145	87.22	9.62	FALSE	TRUE	Predicted anaerobe	0.03151816814893617	0.010997427127777779	19	40.42553191489362	8	44.44444444444444	1.5181640556583507	0.6137258948406098	FALSE	0.00148186535672607	0.0806621623298192	-1.31848855731626	0.799798357336281	1.0	-0.00721402065945502
B05_bin.46	H05_bin.43	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia rectalis	Roseburia rectalis	99.28	1.21	FALSE	TRUE	Predicted anaerobe	0.04528112795744681	0.03552641552222222	38	80.85106382978724	14	77.77777777777777	0.34993030225618743	0.2829223720369175	FALSE	0.627148751319684	0.943026319703049	0.166052652880532	0.619711891749062	1.0	0.052569766981333
B05_bin.47	B05_bin.47	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp002404795	CAG-170 sp002404795	92.58	5.54	FALSE	TRUE	Predicted anaerobe	0.044676100680851066	0.0157032515	31	65.95744680851064	8	44.44444444444444	1.5078444158846793	0.9945356785622352	FALSE	0.262752909403974	0.787792906488093	0.42150207377814	0.263014603949757	1.0	-0.176830301735989
B05_bin.48	B05_bin.48	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900549055	UBA737 sp900549055	93.29	4.7	FALSE	TRUE	Predicted anaerobe	0.018915198276595744	0.008751501333333333	13	27.659574468085108	5	27.77777777777778	1.1110584050359682	0.3073140269248423	FALSE	0.594438851878903	0.940772237633192	0.200296174385836	0.749420615826044	0.999483798682871	0.0501703781648535
B05_bin.49	D08_bin.21	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Alistipes putredinis	91.38	8.13	FALSE	TRUE	Predicted anaerobe	0.11068243563829787	0.14614715227777778	36	76.59574468085107	15	83.33333333333333	-0.40096379352616734	-0.307121203551958	FALSE	0.44568054443326	0.884397330359749	0.269680771095243	0.168788534375467	0.982722468003606	0.142656516618421
B05_bin.59	B05_bin.59	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__CAG-313;s__CAG-313 sp003539625	CAG-313 sp003539625	100	1.44	FALSE	TRUE	Predicted anaerobe	0.041838398438297876	0.015861341166666668	6	12.76595744680851	3	16.666666666666668	1.3987483665428087	0.17856362126078407	FALSE	0.00905054048133548	0.167623551831401	-1.90122825313094	0.637488563487977	0.996859915062157	0.0168877534044302
B05_bin.6	F06_bin.75	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola fusiformis	Hominicoprocola fusiformis	85.12	5.65	FALSE	TRUE	Predicted anaerobe	0.022364747957446807	0.02187806527777778	32	68.08510638297872	14	77.77777777777777	0.03172699312972994	0.02160135702449698	FALSE	0.961883476726405	0.997964486761695	-0.015505559044236	0.155733019310224	0.956251175306038	0.146247045594818
B05_bin.64	A06_bin.107	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Odoribacter splanchnicus	96.24	0	FALSE	TRUE	Predicted anaerobe	0.020805183717021277	0.00986305325	35	74.46808510638297	15	83.33333333333333	1.0760680784668666	0.8013272924753262	FALSE	0.268556449585865	0.793489111384863	-0.354633539775936	0.556382642984742	1.0	0.0337769086504948
B05_bin.71	H07_bin.23	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Faecalibacterium longum	93.69	4.29	FALSE	TRUE	Predicted anaerobe	0.03759047979787234	0.025199241194444444	40	85.1063829787234	15	83.33333333333333	0.5767983781073807	0.4908922366871325	FALSE	0.335161524610747	0.831125789062634	-0.311654131698028	0.810938903953453	1.0	-0.0142445648041086
B05_bin.76	B05_bin.76	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-433;s__CAG-433 sp000433675	CAG-433 sp000433675	92.7	0.56	FALSE	TRUE	Predicted anaerobe	0.009540265234042554	0.008737744666666667	5	10.638297872340425	4	22.22222222222222	0.12662968991595913	0.013471243608080758	FALSE	0.410090833609773	0.856805525450266	-0.349543417318278	0.419515437447142	0.98601405206855	0.103721101672973
B05_bin.78	D01_bin.36	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	Agathobaculum butyriciproducens	84.44	2.24	FALSE	TRUE	Predicted anaerobe	0.014403079634042554	0.012107206194444444	36	76.59574468085107	16	88.88888888888889	0.2503215262878749	0.19173563715667014	FALSE	0.707849005367792	0.965149947503017	-0.116711630491953	0.218807087817757	0.999232158846774	0.164400041607387
B05_bin.80	H02_bin.18	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	Bifidobacterium adolescentis	89.75	4	FALSE	TRUE	Predicted anaerobe	0.14505811538297872	0.09179671305555555	39	82.97872340425532	12	66.66666666666667	0.6600589085423192	0.5477084560244776	FALSE	0.516992457019659	0.919212588580954	-0.250661374048107	0.300779619983129	1.0	-0.0681486483218567
B05_bin.85	B09_bin.61	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	Hominimerdicola aceti	89.5	0.51	FALSE	TRUE	Predicted anaerobe	0.013746788717021277	0.009147685322222222	25	53.191489361702125	9	50.0	0.5870888404150002	0.3122812980930852	FALSE	0.823348738272167	0.983217763396128	0.0822192265422974	0.871071483685436	1.0	0.000403912803625588
B05_bin.87	H06_bin.61	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Fusicatenibacter saccharivorans	94.51	3.48	FALSE	TRUE	Predicted anaerobe	0.020660126387234044	0.027853814277777778	43	91.48936170212765	17	94.44444444444444	-0.4308455518628347	-0.39417784532131683	FALSE	0.506135810663338	0.914542145690463	0.201005351419904	0.0728677113937495	0.858287105726278	0.265979007623729
B05_bin.9	B05_bin.9	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS902;s__UMGS902 sp900761025	UMGS902 sp900761025	90.38	0.12	FALSE	TRUE	Predicted anaerobe	0.019029802121276595	0.0011681881944444444	5	10.638297872340425	2	11.11111111111111	4.014376577581793	0.42706133804061625	FALSE	0.00862833857838268	0.161486168340678	-4.0456017858652	0.766960194145249	0.998268815392109	0.013973977320189
B05_bin.91	B09_bin.93	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375	CAG-103 sp000432375	86.03	0	FALSE	TRUE	Predicted anaerobe	0.011983227827659575	0.01416114025	22	46.808510638297875	9	50.0	-0.24073585186162644	-0.11268486682884642	FALSE	0.928553218015496	0.996153363714411	0.0321447579394989	0.65095115678251	0.999938210065385	0.0813449208870284
B06_bin.1	E03_bin.16	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatocola;s__Scatocola faecipullorum	Scatocola faecipullorum	90.86	0	FALSE	TRUE	Predicted anaerobe	0.08148220323404255	0.05145356722222222	10	21.27659574468085	2	11.11111111111111	0.6631105744616839	0.14108735626844338	FALSE	0.619632895447168	0.943026319703049	0.205850775108912	0.476757298881215	1.0	-0.0554086170249228
B06_bin.101	A04_bin.71	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A ihumii	Alistipes A ihumii	98.56	0	FALSE	TRUE	Predicted anaerobe	0.012642583521276595	0.014096817022222222	19	40.42553191489362	7	38.888888888888886	-0.15696050579065488	-0.06345211936217962	FALSE	0.276957084158089	0.798103234413423	-0.440172212606232	0.862282763651138	1.0	-0.0396703850034255
B06_bin.102	D06_bin.25	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp003531585	CAG-115 sp003531585	94.63	0	FALSE	TRUE	Predicted anaerobe	0.01951640240425532	0.017899256483333334	17	36.170212765957444	11	61.111111111111114	0.12472072381454942	0.045111751166964684	FALSE	0.389978957121402	0.854052279529052	-0.3503318700017	0.106503601309485	0.889656555306413	0.288712256574479
B06_bin.103	A09_bin.36	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter segnis	Oscillibacter segnis	83.11	3.58	FALSE	TRUE	Predicted anaerobe	0.028070087085106384	0.021475250777777777	31	65.95744680851064	13	72.22222222222223	0.38620079342032804	0.2547281828942589	FALSE	0.511649358543293	0.914731164555467	-0.215776063803743	0.306445739096805	0.999407895652085	0.0864356247984866
B06_bin.108	B06_bin.108	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	Coprococcus eutactus	93.13	0.67	FALSE	TRUE	Predicted anaerobe	0.008495538085106382	0.004841663888888889	6	12.76595744680851	1	5.555555555555555	0.8099229002403214	0.10339441279663678	FALSE	0.107230695571773	0.584834897934392	1.05988793779968	0.627491811853157	0.998738923893869	-0.0283715602503285
B06_bin.110	B01_bin.9	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Akkermansia muciniphila	91.95	1.06	FALSE	TRUE	Predicted anaerobe	0.0158061124893617	0.020088711166666665	19	40.42553191489362	6	33.333333333333336	-0.3457079541660685	-0.1397542793437298	FALSE	0.178455102135386	0.685005582842001	-0.538027138736481	0.720368314726584	1.0	-0.0461636718281984
B06_bin.15	B06_bin.15	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis vadensis	Victivallis vadensis	90.54	3.76	FALSE	TRUE	Predicted anaerobe	0.009587413757446808	0.0008242551666666667	7	14.893617021276595	1	5.555555555555555	3.524085069670348	0.5248637337806901	FALSE	0.323985918472804	0.826466231054012	-0.445714291083257	0.475237582120449	1.0	-0.101383790099708
B06_bin.17	H03_bin.66	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UMGS621;s__UMGS621 sp900543915	UMGS621 sp900543915	91.18	1.83	FALSE	TRUE	Predicted anaerobe	0.006653010323404256	0.00486483425	11	23.404255319148938	4	22.22222222222222	0.4508209624653675	0.10551128908763921	FALSE	0.117661480380079	0.602133567284286	-0.654657299445283	0.793733041955391	0.995235977823491	0.00774909275294763
B06_bin.18	B06_bin.18	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus	Bacteroides clarus	94.56	1.98	FALSE	TRUE	Predicted anaerobe	0.028765493914893615	0.0657014048888889	5	10.638297872340425	2	11.11111111111111	-1.1913030952087496	-0.12673437183071803	FALSE	0.0622628929413881	0.475121989913253	1.52253340621703	0.733126905937114	0.992933371540206	0.0170199696889903
B06_bin.23	C04_bin.103	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385	CAG-177 sp003514385	89.43	0.89	FALSE	TRUE	Predicted anaerobe	0.011851889923404255	0.014833485222222222	13	27.659574468085108	3	16.666666666666668	-0.3234959848316067	-0.08947761282576355	FALSE	0.240112489829322	0.772007245780352	0.477988103140961	0.602393617073278	1.0	-0.0551359609463211
B06_bin.24	D08_bin.51	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__JAFUYI01;s__JAFUYI01 sp001917175	JAFUYI01 sp001917175	96.77	0	FALSE	TRUE	Predicted anaerobe	0.020251600927659576	0.011019560833333334	6	12.76595744680851	3	16.666666666666668	0.8773728222095231	0.11200504113313059	FALSE	0.928267594372487	0.996153363714411	-0.0360909931592311	0.668154832360093	0.9905688216581	0.0439525074608082
B06_bin.27	B08_bin.39	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sanitatis	Vescimonas sanitatis	84.1	7.05	FALSE	TRUE	Predicted anaerobe	0.04722993134042553	0.071668516	24	51.06382978723404	7	38.888888888888886	-0.601533900899258	-0.3071662472677062	FALSE	0.570786659071609	0.936541020716014	-0.210288189411402	0.578588505846529	1.0	-0.0604026387500732
B06_bin.28	A06_bin.107	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Odoribacter splanchnicus	99.46	0	FALSE	TRUE	Predicted anaerobe	0.010319148534042553	0.013092785483333334	37	78.72340425531915	14	77.77777777777777	-0.34315220977124294	-0.2701411013092764	FALSE	0.391671102608506	0.854467755138557	0.265220372220216	0.264425473335342	0.999720333094352	0.10677997213019
B06_bin.34	C07_bin.38	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000433635	Ruminococcus C sp000433635	96.2	0.67	FALSE	TRUE	Predicted anaerobe	0.024076279265957446	0.029911918	15	31.914893617021278	6	33.333333333333336	-0.31299110507663264	-0.0998907782159466	FALSE	0.580465806990465	0.936541020716014	0.213500254988443	0.748785823633386	0.99952019559295	0.0468547275696866
B06_bin.36	F07_bin.6	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	CAG-217 sp000436335	95.97	0	FALSE	TRUE	Predicted anaerobe	0.012278817574468085	0.009456547222222222	14	29.78723404255319	2	11.11111111111111	0.37643588092387664	0.11212983687094197	FALSE	0.635970170916155	0.946460869698857	-0.181698569974582	0.312082914893949	1.0	-0.181405145111922
B06_bin.48	D01_bin.23	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	Anaerostipes hadrus	85.41	2.01	FALSE	TRUE	Predicted anaerobe	0.027619991274468084	0.06535184847222222	42	89.36170212765957	18	100.0	-1.2422136777919788	-1.1100632865375128	FALSE	0.208474170680645	0.736494903547362	0.498752453124947	0.00921727665277836	0.622193724623866	0.315474820735306
B06_bin.51	B06_bin.51	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	Bacteroides salyersiae	97.86	1.63	FALSE	TRUE	Predicted anaerobe	0.042470036106382975	0.07463558555555555	6	12.76595744680851	2	11.11111111111111	-0.8132719513658879	-0.10382195123819846	FALSE	0.0214846778140664	0.276809834445001	1.67396765035547	0.726698036079667	0.99172571182955	0.00613571068705429
B06_bin.56	F02_bin.66	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter inops	Tidjanibacter inops	89.42	0.8	FALSE	TRUE	Predicted anaerobe	0.02312505155106383	0.033422166555555556	24	51.06382978723404	7	38.888888888888886	-0.5311565375305614	-0.2712288702283717	FALSE	0.084005792349379	0.536188191314732	0.669284614150121	0.685851916476698	1.0	-0.0420983454188268
B06_bin.58	F05_bin.48	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis	Sutterella wadsworthensis	98.2	1.24	FALSE	TRUE	Predicted anaerobe	0.045868063091489365	0.04072398185	22	46.808510638297875	6	33.333333333333336	0.17157163571316303	0.08031012735509759	FALSE	0.733194012291542	0.968513338673374	-0.133024460257347	0.52643976786962	1.0	-0.128124460823956
B06_bin.59	C05_bin.117	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Gallintestinimicrobium;s__Gallintestinimicrobium propionicum	Gallintestinimicrobium propionicum	92.44	0.77	FALSE	TRUE	Predicted anaerobe	0.019375187053191488	0.02012010061111111	34	72.34042553191489	14	77.77777777777777	-0.054399726797673874	-0.03935299385363642	FALSE	0.750708620764897	0.971644762115332	0.106241457037944	0.283738379861284	0.998517510837371	0.130157915697749
B06_bin.6	B06_bin.6	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-196;s__CAG-196 sp002102975	CAG-196 sp002102975	84.62	0	FALSE	TRUE	Predicted anaerobe	0.015312719465957447	0.030200849944444448	12	25.53191489361702	2	11.11111111111111	-0.9793944045218725	-0.25005814583537167	FALSE	0.000665581334242437	0.0690240485449429	1.95448134040629	0.429118692463761	1.0	-0.133260924478355
B06_bin.61	G01_bin.80	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Suilimivivens;s__Suilimivivens sp000438155	Suilimivivens sp000438155	92.16	3	FALSE	TRUE	Predicted anaerobe	0.008042575380851064	0.010356410222222221	13	27.659574468085108	5	27.77777777777778	-0.3643942246836591	-0.10078989193377806	FALSE	0.833383782192859	0.983217763396128	0.0774933427806706	0.740404596585493	0.998550672792694	0.0167184588025181
B06_bin.62	B06_bin.62	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__Scatosoma sp900552625	Scatosoma sp900552625	92.25	4.64	FALSE	TRUE	Predicted anaerobe	0.012772924574468086	0.023268539533333334	14	29.78723404255319	6	33.333333333333336	-0.8647826034239811	-0.25759481804118584	FALSE	0.569978504885771	0.936541020716014	0.223497431897374	0.649337115109783	0.998162190787412	0.0617547341214007
B06_bin.67	G07_bin.107	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	Roseburia faecis	98.31	4.18	FALSE	TRUE	Predicted anaerobe	0.03298772374468085	0.05148551227777778	29	61.702127659574465	11	61.111111111111114	-0.642080202392789	-0.39617714615725275	FALSE	0.426360201901149	0.867547815186894	0.255430121014718	0.40342321210832	0.999159311590604	0.0864436809096127
B06_bin.69	D08_bin.21	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Alistipes putredinis	92.07	0.48	FALSE	TRUE	Predicted anaerobe	0.11250069895531914	0.12199424655555556	37	78.72340425531915	15	83.33333333333333	-0.11686916615143463	-0.09200338611921449	FALSE	0.305648036474254	0.820164417796528	0.332926007932251	0.183285863705344	0.992077057499859	0.112081847757216
B06_bin.7	B06_bin.7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	Alistipes senegalensis	91.78	1.46	FALSE	TRUE	Predicted anaerobe	0.03045734663191489	0.04765051722222222	23	48.93617021276596	7	38.888888888888886	-0.645530745298245	-0.31589802429488584	FALSE	0.0396445268298223	0.383086786431652	0.801391280759124	0.755824611404252	1.0	-0.00224926347511495
B06_bin.73	C08_bin.14	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__Scatosoma sp003150575	Scatosoma sp003150575	92.74	0.81	FALSE	TRUE	Predicted anaerobe	0.024943562031914893	0.019308863111111112	17	36.170212765957444	6	33.333333333333336	0.36923557380474215	0.13355329265277907	FALSE	0.62286816848029	0.943026319703049	0.200524090491015	0.842205793689175	1.0	-0.00056436053465344
B06_bin.74	H06_bin.61	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Fusicatenibacter saccharivorans	96.18	9.02	FALSE	TRUE	Predicted anaerobe	0.020936719829787235	0.026640779166666666	43	91.48936170212765	17	94.44444444444444	-0.3474533709767271	-0.31788287131913334	FALSE	0.526336307169056	0.921389677105633	0.190223332058131	0.0882487938205925	0.872828394287015	0.229686622750637
B06_bin.76	D01_bin.64	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	Bacteroides uniformis	95.24	5.58	FALSE	TRUE	Predicted anaerobe	0.15177954109574468	0.16202951105555555	45	95.74468085106383	18	100.0	-0.09427325015772484	-0.09026162249143868	FALSE	0.854771685453755	0.984846414163431	-0.0641773128944489	0.241569443860673	1.0	0.135866909565486
B06_bin.8	A04_bin.93	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	Gemmiger qucibialis	98.64	3.4	FALSE	TRUE	Predicted anaerobe	0.016891350817021276	0.013633326994444445	37	78.72340425531915	14	77.77777777777777	0.3089430607527704	0.24321049463515967	FALSE	0.583662380545431	0.937445088175046	-0.17250028644244	0.638877849263769	1.0	0.0370229146991475
B06_bin.86	B06_bin.86	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Huintestinicola;s__Huintestinicola butyrica	Huintestinicola butyrica	97.99	0	FALSE	TRUE	Predicted anaerobe	0.061227722	0.008782866927777778	7	14.893617021276595	2	11.11111111111111	2.800015076479584	0.4170235220288742	FALSE	0.109726622414784	0.586899738179697	-0.858657681310131	0.67407791743828	0.999192150197589	-0.0102263620077662
B06_bin.95	E01_bin.5	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E	Faecalibacterium prausnitzii E	92.16	2.61	FALSE	TRUE	Predicted anaerobe	0.07455192486170213	0.011453680277777777	13	27.659574468085108	3	16.666666666666668	2.701368826041426	0.7471871220965647	FALSE	0.0610597585815064	0.474079697632832	-0.777695882193868	0.454049705785458	1.0	-0.143151152011678
B07_bin.10	E07_bin.94	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum_A;s__Anaerotignum_A faecicola	Anaerotignum A faecicola	94.63	0	FALSE	TRUE	Predicted anaerobe	0.008479605993617021	0.030705989333333333	19	40.42553191489362	11	61.111111111111114	-1.8552203475829203	-0.7499826937037337	FALSE	0.556849301630231	0.936541020716014	0.203741639882945	0.0387323298459851	0.788783902354555	0.385236685202327
B07_bin.16	C07_bin.89	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	Bilophila wadsworthia	90.59	2.66	FALSE	TRUE	Predicted anaerobe	0.008120918610638298	0.004857012883333333	18	38.297872340425535	4	22.22222222222222	0.7403817600092697	0.2835504612801458	FALSE	0.334573070134634	0.83082530544606	-0.382556089336828	0.337261820646761	1.0	-0.153268707073113
B07_bin.20	A09_bin.21	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925	CAG-170 sp900545925	87.18	9.94	FALSE	TRUE	Predicted anaerobe	0.028945335978723404	0.023615249777777778	31	65.95744680851064	10	55.55555555555556	0.2934996547146611	0.19358487864158497	FALSE	0.3220993614774	0.826466231054012	-0.33863333868278	0.594187661052704	1.0	-0.0348487269117987
B07_bin.24	F03_bin.13	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	Alistipes finegoldii	96.01	3.37	FALSE	TRUE	Predicted anaerobe	0.07764259342340425	0.04521261302777778	37	78.72340425531915	13	72.22222222222223	0.7799897527161279	0.6140344861807816	FALSE	0.864391790157769	0.984846414163431	-0.058178988752675	0.635323099142348	1.0	-0.039885439521335
B07_bin.30	F06_bin.75	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola fusiformis	Hominicoprocola fusiformis	94.8	1.36	FALSE	TRUE	Predicted anaerobe	0.024671654338297874	0.05780055183333334	34	72.34042553191489	14	77.77777777777777	-1.2278937464234327	-0.8882635612424833	FALSE	0.768772581762357	0.973335000126514	0.096405797946028	0.114992957333311	0.910858068290234	0.161472572996637
B07_bin.31	A09_bin.36	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter segnis	Oscillibacter segnis	93.29	0.67	FALSE	TRUE	Predicted anaerobe	0.02847641039361702	0.06217420341666667	34	72.34042553191489	15	83.33333333333333	-1.1262743032960139	-0.8147516236609462	FALSE	0.86490366114636	0.984846414163431	-0.0621514358186028	0.18573947427666	0.989316160441235	0.117760395124476
B07_bin.5	C02_bin.89	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium;s__Hominenteromicrobium mulieris	Hominenteromicrobium mulieris	93.73	6.33	FALSE	TRUE	Predicted anaerobe	0.01299904074680851	0.009297120155555555	30	63.829787234042556	10	55.55555555555556	0.48310784758638814	0.30836671122535414	FALSE	0.0620516396654852	0.475121989913253	-0.644997574928443	0.470405204864882	1.0	-0.0967577962021092
